name,longitude,latitude
Satoria Pharma - UDC BANDUNG,107.604406,-6.905022
Satoria Pharma - SMU SEMARANG,110.456107,-6.98284
Satoria Pharma - PPI SURAKARTA,110.833192,-7.545981
Satoria Pharma - PPI PURWOKERTO,109.232105,-7.425485
Satoria Pharma - PPI CIREBON,108.571354,-6.720119
Satoria Pharma - MCM DENPASAR,115.248551,-8.643991
Satoria Pharma - KFTD YOGYAKARTA,110.349473,-7.82715
Satoria Pharma - KFTD SURAKARTA,110.794429,-7.552117
Satoria Pharma - KFTD SURABAYA,112.739667,-7.324267
Satoria Pharma - KFTD SEMARANG,110.390157,-7.003693
Satoria Pharma - KFTD PURWOKERTO,109.221841,-7.434911
Satoria Pharma - KFTD MALANG,112.678363,-7.946983
Satoria Pharma - KFTD MADIUN,111.482634,-7.621384
Satoria Pharma - KFTD JAKARTA 2,106.910826,-6.196116
Satoria Pharma - KFTD JAKARTA 1,106.821087,-6.169308
Satoria Pharma - KFTD DENPASAR,115.224348,-8.673805
Satoria Pharma - KFTD CIREBON,108.577706,-6.740962
Satoria Pharma - KFTD BOGOR,106.787778,-6.582377
Satoria Pharma - KFTD BEKASI,107.015338,-6.259479
Satoria Pharma - KFTD BANDUNG,107.605753,-6.90715
Satoria Pharma - GMI BANDUNG,107.57174,-6.95179
Satoria Pharma - FMM MALANG,112.650986,-7.952807
Satoria Pharma - CSM BOGOR,106.768929,-6.502801
Satoria Pharma - BJF DENPASAR,115.207293,-8.680041
Satoria Pharma - BGP DEPOK,106.833968,-6.365363
Satoria Pharma - AMS DENPASAR,115.249938,-8.662417
SPX Express Seller WH39,106.601586,-6.149986
SPX Express Manzone,109.40416,-6.880839
SPX Express Seller Ethic,106.912911,-6.146496
SPX Express Seller estishopgrosir,109.53304,-6.880577
SPX Express Seller CASTA Offical Store,106.509527,-6.234944
SPX Express Seller Istana Susu,107.029944,-6.219389
SPX Express Seller Baseus Official Shop,106.687813,-6.0804
MH 4 Rantepao Hub,119.98223,-2.96742
MH 3 Rantepao Hub,120.013292,-2.937509
MH 1 Merbau Hub,102.458375,1.246761
MH 1 Toapaya Hub,104.441904,0.928803
MH 1 Sangatta Utara 2 Hub,117.287571,0.611189
MH 1 Sekolaq Darat Hub,115.923218,-0.264038
MH 1 Linggang Bigung Hub,115.611031,-0.071173
MH 1 Mentawa Baru Hub,112.830008,-2.446468
MH 1 Limun Hub,102.645937,-2.399023
MH 1 Bathin Viii (Batin Viii) Hub,102.550795,-2.221932
MH 1 Sungai Manau Hub,106.833836,-6.22384
MH 1 Semidang Alas Maras Hub,102.963109,-4.317509
Cadangan DC 15,106.831235,-6.223898
Cadangan DC 14,106.831235,-6.223898
Cadangan DC 13,106.831235,-6.223898
Cadangan DC 12,106.831235,-6.223898
Cadangan DC 11,106.831235,-6.223898
Cadangan LM 15,106.831235,-6.223898
Cadangan LM 14,106.831235,-6.223898
Satoria Pharma - Bandung,107.606068,-6.907173
Pademangan 6 Hub,106.82471,-6.128985
Satoria Pharma - AKP Cirebon,108.552759,-6.695774
Tuban DC,111.982853,-6.825348
Lampung 2 DC,105.205218,-5.342627
Madiun 3 DC,111.546,-7.571611
Virtual Percut Sei Tuan DC,98.718228,3.516858
Virtual Kosambi 3 DC,106.673396,-6.094646
Graha Label - Jakarta Barat,106.712058,-6.176434
Satoria Pharma - Tangerang,106.59809,-6.269336
Satoria Pharma - Jakarta Timur,106.909295,-6.19815
Satoria Pharma - Cianjur,107.141158,-6.810883
Satoria Pharma - Semarang,110.367817,-7.00794
X Koto Singkarak Hub,100.600819,-0.699129
Wonoboyo Hub,110.018516,-7.207282
Tanjung Priok 21 First Mile Hub,106.831235,-6.223898
Tanjung Priok 19 First Mile Hub,106.875385,-6.142263
Taman 3 First Mile Hub,112.685476,-7.34824
Subang 2 Hub,106.831235,-6.223898
Solear 2 First Mile Hub,106.831235,-6.223898
Seteluk Hub,116.859748,-8.631138
Pante Bidari (Beudari) 2 Hub,97.513797,5.082837
Panakkukang 2 Hub,106.831235,-6.223898
Padang Tualang Hub,106.831235,-6.223898
Nalumsari Hub,110.791222,-6.743083
Meureubo Hub,96.162878,4.143367
Megang Sakti 2 Hub,102.989228,-2.911879
Medan Satria 3 Hub,106.982378,-6.215547
Medan Satria 3 First Mile Hub,106.982378,-6.215547
Malangke 2 Hub,120.384444,-2.7645
Latambaga Hub,121.574833,-4.044222
Langsa Kota 2 Hub,106.831235,-6.223898
Langkaplancar Hub,108.376049,-7.513402
Kutawaringin 2 Hub,107.522196,-7.018549
Kumun Debai Hub,101.405805,-2.070817
Kosambi 31 First Mile Hub,106.831235,-6.223898
Karang Tengah 3 Hub,106.831235,-6.223898
Karang Tengah 3 First Mile Hub,106.831235,-6.223898
Grogol Petamburan 10 First Mile Hub,106.831235,-6.223898
Glagah First Mile Hub,112.460391,-7.058347
Gambir 14 First Mile Hub,106.831235,-6.223898
Ciomas 6 First Mile Hub,106.831235,-6.223898
Cikarang Timur 2 First Mile Hub,107.195533,-6.273405
Cibinong 2 Hub,106.831235,-6.223898
Cakung 19 Hub,106.831235,-6.223898
Cakung 13 Hub,106.934875,-6.177068
Bittuang Hub,119.675205,-2.976776
Benda 9 Hub,106.831235,-6.223898
Bekasi Utara 6 Hub,106.831235,-6.223898
Bekasi Utara 6 First Mile Hub,106.831235,-6.223898
Balaraja 3 First Mile Hub,106.831235,-6.223898
Babelan 7 Hub,107.011998,-6.189665
Wonotunggal Hub,109.743722,-6.958833
Woja Hub,118.431966,-8.547033
Weleri 2 Hub,110.087915,-6.969522
Warurejo Hub,109.328833,-6.874333
Toba Hub,110.104328,-0.231102
Tembarak Hub,110.177746,-7.354863
Tembarak First Mile Hub,110.177746,-7.354863
Telukjambe Timur 2 Hub,107.312975,-6.32909
Tebo Ilir 2 Hub,102.735505,-1.563557
Tebing Tinggi 2 Hub,103.132897,-3.611942
Tapin Utara 2 Hub,115.169694,-2.940583
Tangerang 9 First Mile Hub,106.831235,-6.223898
Tangerang 10 First Mile Hub,106.831235,-6.223898
Tanah Tumbuh Hub,101.879524,-1.433515
Tambun Selatan 5 Hub,107.05307,-6.237476
Tambaksari 5 Hub,112.766949,-7.24468
Tambaksari 5 First Mile Hub,112.766949,-7.24468
Taman Pemalang 4 Hub,109.392779,-6.920313
Babakan Madang 3 Hub,106.831235,-6.223898
Sukabumi Bandar Lampung Hub,105.326337,-5.425509
Srengat Hub,112.070507,-8.071657
Srengat First Mile Hub,112.070507,-8.071657
Seputih Mataram Hub,105.3305,-4.835556
Semboro Hub,113.444713,-8.192545
Salimpaung Hub,100.5357,-0.323132
Rimbo Tengah Hub,102.103249,-1.523778
Reban Hub,109.890453,-7.054343
Rantau Hub,98.067536,4.288714
Randangan Hub,121.813718,0.527724
Raman Utara Hub,105.445105,-4.983106
Rajabasa 2 Hub,105.583861,-5.801806
Prigen Hub,112.674304,-7.680922
Plaju 2 Hub,104.824199,-3.049458
Peukan Baro Hub,95.964523,5.305076
Perhentian Raja Hub,101.421755,0.345429
Penjaringan 42 First Mile Hub,106.773261,-6.141328
Pasirkuda Hub,107.224917,-7.194306
Pasawahan Hub,107.456028,-6.567778
Pasaribu Tobing Hub,98.606832,1.950041
Panyabungan Barat Hub,99.57975,0.77875
Panombeian Panei Hub,99.030415,2.921611
Panawangan Hub,108.380626,-7.122334
Pamijahan Hub,106.659778,-6.627357
Pamboang Hub,118.873678,-3.430894
Pakuniran Hub,113.507844,-7.77179
Pakal First Mile Hub,106.831235,-6.223898
Pademangan 7 First Mile Hub,106.831235,-6.223898
Oebobo 2 Hub,123.643589,-10.171463
Ngaliyan 4 Hub,110.339747,-6.99756
Muara Padang Hub,105.087833,-2.66175
Muara Kuang Hub,104.494182,-3.790017
Metro Pusat Hub,105.3,-5.127972
Medan Johor 2 Hub,98.67738,3.525387
Makasar 3 Hub,106.831235,-6.223898
Luyo Hub,119.164583,-3.418361
Lhoong Hub,95.255761,5.245342
Lhoksukon 2 Hub,97.350563,4.957453
Kota Raja Hub,123.595958,-10.176455
Kiaracondong 3 First Mile Hub,107.646509,-6.916452
Kelapa Dua 7 Hub,106.598542,-6.27174
Kedungtuban Hub,111.495385,-7.166835
Kedondong Hub,105.004056,-5.456889
Kawedanan 2 Hub,111.41439,-7.680488
Kare Hub,111.689601,-7.710481
Kapuas Timur Hub,114.459542,-3.099904
Kalirejo 2 Hub,104.96569,-5.194408
Kalideres 28 First Mile Hub,106.705807,-6.121131
Jakabaring Hub,104.79683,-3.03673
Ilir Timur III Hub,106.831235,-6.223898
Ilir Barat I 4 Hub,106.831235,-6.223898
Ilir Barat I 4 First Mile Hub,104.742073,-2.987496
Gunungpati 2 Hub,110.364712,-7.074556
Gading Rejo Hub,105.024944,-5.381111
Duren Sawit 4 Hub,106.831235,-6.223898
Curup Utara Hub,102.521184,-3.43867
Ciputat 5 Hub,106.707844,-6.31783
Cimanggu 3 Hub,106.669832,-7.250957
Cimahi Tengah 4 First Mile Hub,107.552988,-6.902479
Cijeruk First Mile Hub,106.798556,-6.663225
Cijati Hub,107.011583,-7.261361
Cigalontang Hub,108.032002,-7.351526
Cibinong First Mile Hub,106.831235,-6.223898
Ciampel Hub,107.362389,-6.394056
Cengkareng 39 First Mile Hub,106.831235,-6.223898
Candi 3 First Mile Hub,112.712757,-7.485201
Bumi Ratu Nuban Hub,105.190037,-5.107738
Benowo 2 Hub,112.642612,-7.248816
Belalau Hub,104.188028,-5.006139
Batang Masumai Hub,102.245703,-2.074142
Batang Kuis Hub,98.827,3.611167
Baras 3 Hub,119.336278,-1.480444
Banyuresmi Hub,107.923048,-7.180454
Banyuresmi First Mile Hub,107.923048,-7.180454
Banyumas 2 Hub,109.298229,-7.517076
Bantargadung Hub,106.675748,-6.991839
Bantargadung First Mile Hub,106.675748,-6.991839
Banjarwangi Hub,107.895548,-7.414403
Bandung Kidul Hub,107.626833,-6.954694
Balen Hub,111.978325,-7.187043
Balen First Mile Hub,111.978325,-7.187043
Bagelen 2 Hub,110.019706,-7.841876
Bae Hub,110.884829,-6.789636
Bae First Mile Hub,110.884829,-6.789636
Bacukiki Hub,119.6485,-4.015778
Babakan Madang 2 Hub,106.855056,-6.560361
Asemrowo 6 First Mile Hub,112.684672,-7.251642
Agrabinta Hub,106.90007,-7.41739
Adi Luwih Hub,105.00725,-5.265556
Banyumas 2 DC,109.268047,-7.454763
Jakarta Liq Center,106.976737,-6.196434
Virtual Palembang DC,104.771506,-2.914532
WH Mahesa Aceh,95.419665,5.529318
Virtual Yogyakarta DC,110.373983,-7.830215
Satoria Pharma - Cirebon,108.577952,-6.740833
Satoria Pharma - Pasuruan,112.806603,-7.71546
Virtual LM Logos Hub,106.976762,-6.198416
Zeodda - Bandung,107.589301,-6.966072
Buleleng 3 Hub,115.110785,-8.114032
Ulujami 2 First Mile Hub,109.555318,-6.885696
Tana Sitolo Hub,120.026337,-4.093147
Tambora 7 First Mile Hub,106.831235,-6.223898
Taktakan 2 Hub,106.129,-6.145639
Sewon 2 Hub,110.374393,-7.854863
Sewon 2 First Mile Hub,110.374393,-7.854863
Rumpin Hub,106.606806,-6.416763
Ringinrejo Hub,112.035508,-7.982828
Rawa Jitu Utara Hub,105.635652,-4.219072
Pringapus 2 Hub,110.468759,-7.178911
Panongan 5 Hub,106.532306,-6.286972
Pakuan Ratu 2 Hub,104.691206,-4.470514
Motoling Hub,124.480134,1.038838
Metro Selatan Hub,105.309528,-5.163167
Larangan Kota Tangerang 3 First Mile Hub,106.737781,-6.227521
Koto Tangah 3 Hub,100.366263,-0.850219
Kisaran Timur Hub,99.640259,2.971435
Jatinegara Jakarta Timur 3 Hub,106.884722,-6.227447
Jati Agung 2 Hub,105.376,-5.274028
Janapria Hub,116.383389,-8.679056
Candiroto Hub,110.061654,-7.179287
Bulang Tengah Suku Ulu 2 Hub,103.355972,-3.522056
Bukit Kapur 2 Hub,101.348711,1.486024
Bojong Gede 2 Hub,106.831235,-6.223898
Bogor Selatan 12 First Mile Hub,106.847188,-6.673012
Belida Darat Hub,104.388078,-3.46194
Beji Kota Depok 2 Hub,106.817194,-6.359861
VII Koto Ilir Hub,102.111583,-1.158611
Ulok Kupai 2 Hub,101.835286,-3.204308
Ukui Hub,102.133144,-0.106421
Toboali 2 Hub,106.47865,-2.986485
Ternate Selatan 3 Hub,127.329039,0.755592
Tegaldlimo Hub,114.278222,-8.509
Selesai Hub,98.438405,3.608039
Pusakanagara First Mile Hub,107.872173,-6.283541
Pondok Melati 2 Hub,106.831235,-6.223898
Pemayung 3 Hub,103.36208,-1.605385
Pamotan Hub,111.486083,-6.755222
Medan Marelan 2 Hub,98.658525,3.703428
Lubuk Sandi Hub,102.482841,-3.997363
Larangan 5 First Mile Hub,106.744083,-6.235361
Kota Baru 4 Hub,103.566259,-1.652582
Konda Hub,122.470904,-4.112868
Kebon Jeruk 24 First Mile Hub,106.769095,-6.18882
Kawangkoan Hub,124.786361,1.203889
Kalijati First Mile Hub,107.667194,-6.516333
Jelimpo Hub,110.009746,0.338061
Jangkat Timur Hub,101.968,-2.550889
Cimanggung Hub,107.826917,-6.960583
Cibeureum 2 Hub,108.732994,-7.053607
Ciampea Hub,106.691712,-6.559008
Bongas First Mile Hub,108.03238,-6.38144
Bogor Selatan 8 Hub,106.807975,-6.640331
Asemrowo 2 First Mile Hub,112.687389,-7.235083
Wonosobo 4 Hub,109.918797,-7.366995
Wonosobo 2 Hub,104.508003,-5.482213
Wera Hub,118.922225,-8.340022
Turen Hub,112.700976,-8.186295
Todanan Hub,111.181417,-6.939167
Timpah 3 Hub,114.480777,-1.681505
Tersono First Mile Hub,109.965,-7.027944
Air Manjunto Hub,101.165448,-2.508957
Tembilahan Hulu Hub,103.125859,-0.343844
Telukbetung Barat Hub,105.246052,-5.46393
Tanjung Raya Kab. Mesuji Hub,105.349855,-3.972985
Tambora 6 First Mile Hub,106.794915,-6.146733
Sukadiri Hub,106.556745,-6.095416
Suhaid Hub,112.007378,0.611515
Suela Hub,116.572637,-8.524808
Sreseh Hub,113.038522,-7.211518
Sokobanah 3 Hub,113.40475,-6.954583
Simpang Empat Banjar 2 Hub,115.053472,-3.228083
Silo Hub,113.86754,-8.180868
Serpong Utara 4 Hub,106.688722,-6.294917
Serpong Utara 4 First Mile Hub,106.688722,-6.294917
Serpong Utara 3 Hub,106.672528,-6.235889
Serpong Utara 2 First Mile Hub,106.683213,-6.231862
Serang Baru 3 Hub,107.098472,-6.388859
Semen Hub,111.979231,-7.838423
Sarang Hub,111.657196,-6.726366
Sarang First Mile Hub,111.657196,-6.726366
Salopa Hub,108.277954,-7.530195
Renah Pembarap Hub,102.0574,-2.145869
Rajagaluh Hub,108.345805,-6.781815
Purwojati Hub,109.114016,-7.4891
Pulau Punjung 2 Hub,101.456961,-0.958458
Pulau Laut Tengah 2 Hub,116.044833,-3.525917
Puger First Mile Hub,113.471634,-8.371979
Pringgasela Hub,116.478651,-8.582069
Poleang Timur Hub,121.803036,-4.821853
Payakumbuh 2 Hub,100.608289,-0.191671
Pasar Minggu 4 Hub,106.824751,-6.288301
Parung Panjang 2 First Mile Hub,106.568528,-6.341028
Panyileukan 6 First Mile Hub,107.693388,-6.932161
Pakisaji First Mile Hub,112.601599,-8.059691
Paguyaman Hub,122.558965,0.642601
Nglipar Hub,110.621378,-7.872151
Ngadiluwih Hub,112.006746,-7.901481
Nagreg First Mile Hub,107.871242,-7.024763
Matraman 4 Hub,106.864926,-6.206136
Marga Sekampung Hub,105.617387,-5.406058
Mande Hub,107.193787,-6.760719
Mandalawangi Hub,105.987682,-6.30881
Mandah Hub,103.506722,0.032278
Lubuk Linggau Selatan 2 Hub,102.946624,-3.270202
Leuwidamar Hub,106.180479,-6.55942
Lempuing Jaya Hub,104.907777,-3.786381
Ledo Hub,109.613615,1.038264
Labuhan Maringgai Hub,105.799028,-5.439194
Kuta Utara 2 Hub,115.158131,-8.639417
Koto Tangah 2 Hub,100.337561,-0.860806
Koto Salak Hub,101.779716,-1.115744
Kosambi 29 First Mile Hub,106.690218,-6.085592
Keruak Hub,116.463202,-8.736956
Kelapa Dua 8 Hub,106.59781,-6.269407
Kasemen 2 Hub,106.191389,-6.082667
Kalidoni 2 Hub,104.77999,-2.940415
Kaduhejo Hub,106.090455,-6.336248
Juwangi Hub,110.762319,-7.196337
Jatisari First Mile Hub,107.53937,-6.363824
Jatigede Hub,108.137171,-6.936684
Jati 4 First Mile Hub,110.799454,-6.909041
Jagoi Babang Hub,109.889867,1.325308
Ibun Hub,107.762285,-7.071888
Gunungsitoli Idanoi Hub,97.666972,1.201611
Gubeng 4 First Mile Hub,106.831235,-6.223898
Grogol Sukoharjo First Mile Hub,110.807174,-7.611277
Grogol Petamburan 11 First Mile Hub,106.778167,-6.163
Gisting Hub,104.722889,-5.434556
Gebang 2 Hub,98.39155,3.926207
Gangga Hub,116.196494,-8.316089
Galang 3 Hub,104.12238,0.910644
Gading Cempaka Hub,102.304867,-3.824152
Gabuswetan Hub,108.080488,-6.418114
Duren Sawit 5 First Mile Hub,106.918709,-6.215487
Donorojo Hub,110.890593,-6.458094
Dedai 2 Hub,111.778684,0.088894
Darul Imarah 2 Hub,95.29189,5.523667
Damar Hub,108.230253,-2.798078
Ciparay 3 First Mile Hub,107.719924,-7.037091
Cikelet Hub,107.674128,-7.617168
Cihurip Hub,107.857806,-7.487167
Cigudeg Hub,106.520722,-6.594889
Cigudeg First Mile Hub,106.520722,-6.594889
Cidahu Kab. Sukabumi Hub,106.758944,-6.799139
Cicurug 2 First Mile Hub,106.779952,-6.776045
Cicalengka 2 Hub,107.850269,-6.991775
Cicalengka 2 First Mile Hub,107.868897,-7.008995
Cibitung Kab. Pandeglang Hub [INACTIVE],105.699692,-6.766439
Cibeber Hub,106.059413,-6.043654
Cibadak 2 Hub,106.228306,-6.34866
Busungbiu Hub,114.963053,-8.253682
Burau Hub,120.726453,-2.587681
Bungaraya Hub,102.035889,0.92775
Buay Sandang Aji Hub,104.018444,-4.539333
Brandan Barat Hub,98.233084,4.025972
Bram Itam Hub,103.388533,-0.908266
Boliohuto Hub,122.616339,0.653302
Bogor Selatan 8 First Mile Hub,106.807975,-6.640331
Banyuasin III Hub,104.381502,-2.899546
Bangorejo First Mile Hub,114.177936,-8.478641
Bangkinang Seberang Hub,101.025775,0.364075
Bandar Kab. Pacitan Hub,111.256028,-7.995667
Baktiya Barat Hub,97.359468,5.114239
Bagan Sinembah 2 Hub,100.475222,1.676667
Astana Anyar 2 First Mile Hub,107.59781,-6.92979
Arut Selatan 3 Hub,111.64079,-2.711629
Anak Tuha Hub,105.056695,-5.057162
Ampelgading 2 Hub,112.856599,-8.238075
Aek Ledong Hub,99.652554,2.583382
Abung Timur 2 Hub,104.935998,-4.753874
Tanta Hub,115.381148,-2.190919
Sukajadi 2 First Mile Hub,107.581698,-6.883275
Overflow Cikupa First Mile Hub,106.52461,-6.228505
Tanjunganom 2 Hub,112.021472,-7.614583
Tanjunganom 2 First Mile Hub,112.021472,-7.614583
Suruh Hub,110.587336,-7.364763
Suruh First Mile Hub,110.587336,-7.364763
Sukasari Kab. Subang Hub,107.788479,-6.290282
Sukasari Kab. Subang First Mile Hub,107.788479,-6.290282
Sambirejo Hub,111.081287,-7.469289
Sambirejo First Mile Hub,111.081287,-7.469289
Garawangi Hub,108.528222,-6.997722
Talun 2 Hub,112.274287,-8.09045
Talun 2 First Mile Hub,112.274287,-8.09045
Pagelaran Hub,105.872457,-6.391667
Mengwi Badung 3 Hub,115.178901,-8.509089
Mengwi Badung 3 First Mile Hub,115.178901,-8.509089
Lakbok Hub,108.69584,-7.421754
Klojen Hub,112.630073,-8.005896
Klojen First Mile Hub,112.630073,-8.005896
Kesugihan 2 Hub,109.081833,-7.664806
Kesugihan 2 First Mile Hub,109.081833,-7.664806
Karangwareng Hub,108.664311,-6.87384
Cilawu Hub,107.904891,-7.260877
Cilawu First Mile Hub,107.904891,-7.260877
Bulukerto Hub,111.244924,-7.792502
Woha 2 Hub,118.698172,-8.590467
Titeue Hub,95.927577,5.242538
Titeue First Mile Hub,95.927577,5.242538
Tembalang 2 Hub,110.469478,-7.047026
Tembalang 2 First Mile Hub,110.469478,-7.047026
Taman Pemalang 2 Hub,109.393339,-6.887968
Taman Pemalang 2 First Mile Hub,109.393339,-6.887968
Sirampog Hub,109.074278,-7.208694
Sirampog First Mile Hub,109.074278,-7.208694
Singgahan Hub,111.756213,-6.964613
Singgahan First Mile Hub,111.756213,-6.964613
Sanan Kulon Hub,112.150619,-8.08087
Sanan Kulon First Mile Hub,112.150619,-8.08087
Pulosari Hub,109.264723,-7.170517
Pulosari First Mile Hub,109.264723,-7.170517
